Date,Open,High,Low,Close,Adj Close,Volume
2016-05-17,100.790001,101.290001,99.550003,99.940002,97.733383,8694400
2016-05-18,99.589996,99.769997,98.360001,99.0,96.814148,9323100
2016-05-19,98.580002,98.610001,97.510002,98.410004,96.237167,7063500
2016-05-20,99.0,99.93,98.769997,99.779999,97.576912,7297000
2016-05-23,99.599998,100.330002,99.120003,99.18,96.990173,5453400
2016-05-24,99.449997,100.040001,99.379997,99.510002,97.312881,5250800
2016-05-25,99.919998,100.800003,99.809998,99.860001,97.655159,5667300
2016-05-26,99.889999,100.489998,99.57,99.809998,97.606255,3749700
2016-05-27,99.809998,100.529999,99.809998,100.290001,98.075661,4589100
2016-05-31,99.849998,99.889999,98.57,99.220001,97.029289,10396200
2016-06-01,98.669998,98.989998,97.730003,98.519997,96.344727,7243900
2016-06-02,98.07,98.720001,97.870003,98.720001,96.540321,4822100
2016-06-03,98.660004,98.919998,97.730003,98.75,96.569656,6857500
2016-06-06,98.959999,99.120003,98.470001,98.779999,96.598999,4986600
2016-06-07,99.0,99.040001,98.32,98.349998,96.17849,5608400
2016-06-08,98.489998,98.82,97.699997,98.040001,95.875336,5466200
2016-06-09,97.82,97.93,97.099998,97.839996,95.679749,5379400
2016-06-10,97.150002,97.709999,96.779999,97.339996,95.190796,7204400
2016-06-13,96.75,98.980003,96.699997,97.57,95.41571,8766300
2016-06-14,97.199997,98.550003,97.18,98.400002,96.227394,6125700
2016-06-15,98.190002,99.0,98.190002,98.269997,96.100258,6663200
2016-06-16,97.800003,98.629997,96.860001,98.379997,96.207832,7129700
2016-06-17,98.410004,99.139999,98.269997,99.0,96.814148,8959400
2016-06-20,100.080002,100.959999,99.5,99.57,97.371552,8268600
2016-06-21,99.730003,99.790001,98.769997,98.82,96.638115,5202500
2016-06-22,99.080002,99.620003,98.699997,98.790001,96.60878,4948900
2016-06-23,99.440002,99.620003,98.610001,99.019997,96.833702,5826100
2016-06-24,96.010002,97.279999,95.139999,95.720001,93.60656,15079900
2016-06-27,94.910004,95.230003,94.0,94.379997,92.296143,9438400
2016-06-28,95.459999,96.279999,95.139999,96.050003,93.929276,7143100
2016-06-29,96.910004,97.290001,96.279999,96.980003,94.838745,6563600
2016-06-30,97.099998,98.07,96.879997,97.82,95.660194,7189500
2016-07-01,97.75,98.639999,97.709999,98.029999,95.865562,5681600
2016-07-05,97.769997,98.0,97.169998,97.660004,95.503723,5846400
2016-07-06,97.0,98.519997,96.760002,98.449997,96.276283,6223300
2016-07-07,97.629997,98.480003,97.580002,98.410004,96.936256,5104500
2016-07-08,99.25,99.849998,98.769997,99.620003,98.128136,6045800
2016-07-11,99.800003,100.349998,99.400002,99.980003,98.48275,5428000
2016-07-12,100.18,100.790001,100.0,100.199997,98.69944,8508500
2016-07-13,100.459999,100.800003,99.849998,99.879997,98.384239,5494700
2016-07-14,100.419998,100.800003,99.68,99.970001,98.472893,7461500
2016-07-15,100.419998,100.540001,99.540001,99.800003,98.305443,5764400
2016-07-18,99.900002,100.709999,99.870003,100.150002,98.650192,5051300
2016-07-19,99.809998,99.989998,99.360001,99.470001,97.980385,5742700
2016-07-20,98.650002,98.690002,97.139999,98.220001,96.7491,10664900
2016-07-21,98.169998,99.129997,97.620003,98.010002,96.542244,6726600
2016-07-22,98.389999,98.419998,97.470001,97.709999,96.246735,5381700
2016-07-25,97.900002,98.059998,97.25,97.389999,95.931526,4825500
2016-07-26,97.019997,97.160004,96.339996,96.690002,95.24202,6274800
2016-07-27,96.699997,96.93,95.860001,96.330002,94.887398,6905900
2016-07-28,96.400002,96.489998,95.82,95.910004,94.473694,7713500
2016-07-29,95.849998,96.379997,95.849998,95.949997,94.513084,8264000
2016-08-01,96.150002,96.199997,95.080002,95.540001,94.10923,7131600
2016-08-02,95.349998,95.75,94.559998,95.010002,93.587173,7644100
2016-08-03,95.059998,96.43,95.0,96.089996,94.650993,9068700
2016-08-04,95.529999,95.980003,94.709999,95.160004,93.734924,9768100
2016-08-05,95.400002,96.0,95.349998,95.830002,94.394897,6528500
2016-08-08,96.110001,96.290001,95.580002,95.75,94.316086,7792000
2016-08-09,95.610001,96.849998,95.300003,96.669998,95.222313,15548700
2016-08-10,96.699997,99.269997,95.849998,97.860001,96.394493,27181300
2016-08-11,98.199997,98.389999,97.150002,97.769997,96.305832,9056500
2016-08-12,97.82,97.82,96.660004,96.839996,95.389763,9360300
2016-08-15,97.349998,97.610001,96.919998,97.099998,95.645874,5299600
2016-08-16,96.860001,97.25,96.269997,96.879997,95.429161,5777800
2016-08-17,96.839996,96.970001,96.519997,96.870003,95.419319,5697300
2016-08-18,96.870003,97.120003,96.550003,96.650002,95.202614,5250700
2016-08-19,96.400002,96.790001,96.050003,96.389999,94.946503,6362400
2016-08-22,96.470001,96.470001,95.650002,95.870003,94.434296,5495300
2016-08-23,96.129997,96.43,95.800003,95.970001,94.532791,4996300
2016-08-24,96.010002,96.220001,95.510002,95.82,94.38504,5912500
2016-08-25,95.620003,95.82,95.410004,95.550003,94.119087,4518700
2016-08-26,95.660004,96.129997,94.75,95.209999,93.784172,6019600
2016-08-29,95.07,95.32,94.459999,94.870003,93.449272,7858200
2016-08-30,94.769997,95.290001,94.769997,94.860001,93.439415,6845000
2016-08-31,94.690002,94.900002,94.160004,94.459999,93.045403,7375200
2016-09-01,94.730003,94.870003,93.910004,94.260002,92.848404,6274200
2016-09-02,94.75,94.959999,94.129997,94.419998,93.006004,5382000
2016-09-06,94.529999,94.529999,93.349998,93.800003,92.395294,8463500
2016-09-07,93.980003,94.029999,93.330002,93.709999,92.306641,6281500
2016-09-08,93.489998,94.209999,92.93,94.089996,92.680946,7411900
2016-09-09,93.510002,93.739998,92.389999,92.419998,91.035957,10248400
2016-09-12,91.959999,93.860001,91.949997,93.639999,92.237686,9367300
2016-09-13,93.040001,93.300003,92.449997,92.699997,91.31176,7795200
2016-09-14,92.589996,92.889999,92.07,92.260002,90.878349,6386500
2016-09-15,92.120003,92.75,91.190002,92.5,91.114761,7559400
2016-09-16,92.269997,92.739998,91.800003,92.559998,91.173859,10568600
2016-09-19,92.800003,93.32,92.339996,92.629997,91.242805,5395300
2016-09-20,92.699997,93.300003,92.68,92.949997,91.558022,6200100
2016-09-21,93.0,93.080002,91.699997,92.389999,91.006409,12049500
2016-09-22,92.730003,93.709999,92.639999,93.410004,92.011131,6470700
2016-09-23,93.07,93.519997,93.0,93.269997,91.873222,4407700
2016-09-26,92.470001,92.68,91.400002,91.959999,90.582848,10449300
2016-09-27,91.93,92.18,91.5,91.720001,90.346443,9167400
2016-09-28,91.75,92.300003,91.480003,92.199997,90.819244,8272300
2016-09-29,92.139999,93.099998,91.529999,91.800003,90.42524,7476600
2016-09-30,92.279999,93.489998,92.209999,92.860001,91.469368,8923700
2016-10-03,92.470001,92.720001,92.050003,92.489998,91.104912,5834700
2016-10-04,92.449997,92.989998,92.110001,92.589996,91.203407,5903400
2016-10-05,92.940002,93.279999,92.379997,92.449997,91.065506,5365000
2016-10-06,92.75,93.580002,92.389999,92.830002,91.439819,7484800
2016-10-07,93.059998,93.290001,92.019997,92.489998,91.104912,6144100
2016-10-10,92.699997,93.209999,92.400002,92.489998,91.104912,4213900
2016-10-11,92.330002,92.379997,91.57,91.860001,90.484344,6651100
2016-10-12,91.879997,92.080002,91.389999,91.410004,90.041084,6836600
2016-10-13,90.949997,91.360001,90.32,91.120003,89.755424,5725200
2016-10-14,91.769997,91.769997,91.290001,91.300003,89.932739,4345700
2016-10-17,91.349998,91.470001,90.559998,90.830002,89.469772,5134600
2016-10-18,91.400002,91.739998,90.980003,91.169998,89.804672,4865600
2016-10-19,91.269997,92.139999,91.0,91.93,90.553291,6140500
2016-10-20,91.660004,92.32,91.440002,92.029999,90.651794,6153200
2016-10-21,91.330002,94.190002,90.599998,93.029999,91.636818,13814500
2016-10-24,93.489998,94.150002,92.800003,93.370003,91.971733,7281000
2016-10-25,93.139999,93.360001,92.639999,92.75,91.361015,6380700
2016-10-26,92.389999,93.720001,91.900002,93.489998,92.089928,7152800
2016-10-27,93.800003,94.339996,93.309998,94.019997,92.611992,6647000
2016-10-28,93.889999,94.400002,93.529999,93.849998,92.444534,7309100
2016-10-31,93.720001,93.82,92.309998,92.690002,91.30191,9957600
2016-11-01,92.779999,92.989998,91.660004,92.389999,91.006409,6449800
2016-11-02,91.910004,92.559998,91.690002,91.910004,90.5336,6716200
2016-11-03,92.260002,94.129997,92.239998,93.370003,91.971733,7751400
2016-11-04,93.5,93.790001,92.360001,92.449997,91.065506,7456500
2016-11-07,93.769997,94.480003,92.949997,94.43,93.015854,6996100
2016-11-08,94.529999,94.849998,93.900002,94.379997,92.966599,6111000
2016-11-09,92.290001,94.919998,92.110001,94.639999,93.222717,8635700
2016-11-10,94.889999,96.059998,94.230003,94.959999,93.537918,13777900
2016-11-11,97.18,98.32,95.779999,97.68,96.217186,23008100
2016-11-14,97.559998,98.309998,97.449997,97.919998,96.45359,13181000
2016-11-15,97.900002,98.139999,97.419998,97.699997,96.236885,7184600
2016-11-16,98.330002,99.169998,98.099998,99.120003,97.635628,9690100
2016-11-17,99.050003,99.5,98.269997,99.370003,97.881882,8662600
2016-11-18,99.050003,99.370003,98.139999,98.239998,96.768799,8586100
2016-11-21,98.110001,98.269997,97.0,97.629997,96.167931,10771100
2016-11-22,97.400002,97.93,97.269997,97.709999,96.246735,5323700
2016-11-23,97.669998,98.279999,97.589996,98.260002,96.788506,5897400
2016-11-25,98.709999,99.07,98.5,98.82,97.340111,4396800
2016-11-28,98.519997,99.199997,98.32,98.970001,97.487869,7106700
2016-11-29,99.239998,99.68,98.970001,99.669998,98.177376,8396800
2016-11-30,99.400002,100.290001,99.0,99.120003,97.635628,11369200
2016-12-01,99.129997,99.75,98.620003,98.940002,97.458321,9958100
2016-12-02,98.790001,99.080002,98.25,98.5,97.024902,7737200
2016-12-05,98.980003,100.269997,98.68,99.959999,98.463043,11331500
2016-12-06,99.949997,100.720001,99.82,100.660004,99.152565,8427500
2016-12-07,100.510002,102.07,100.440002,101.989998,100.462639,12255700
2016-12-08,101.470001,103.959999,101.470001,103.379997,102.616615,16524800
2016-12-09,103.489998,105.519997,103.18,104.860001,104.085686,12173900
2016-12-12,104.610001,104.699997,103.730003,104.059998,103.291595,7880200
2016-12-13,104.199997,104.309998,103.709999,103.849998,103.083145,7393200
2016-12-14,103.620003,104.410004,103.5,104.050003,103.28167,7961900
2016-12-15,103.849998,105.639999,103.82,104.389999,103.619156,8745400
2016-12-16,104.709999,104.730003,103.75,103.910004,103.142708,11399500
2016-12-19,105.699997,106.260002,105.07,105.300003,104.522446,11475600
2016-12-20,105.639999,106.199997,105.059998,105.459999,104.681259,8947300
2016-12-21,104.610001,105.910004,104.510002,105.559998,104.780518,5202400
2016-12-22,104.959999,105.489998,104.699997,105.419998,104.641548,5230800
2016-12-23,105.239998,105.339996,104.75,105.150002,104.37355,3231000
2016-12-27,104.849998,105.559998,104.779999,105.169998,104.393394,3639500
2016-12-28,104.989998,105.32,104.059998,104.300003,103.529823,5178600
2016-12-29,104.230003,104.769997,103.870003,104.559998,103.787903,5892000
2016-12-30,104.57,105.0,103.959999,104.220001,103.450417,6983300
2017-01-03,105.300003,106.900002,105.209999,106.080002,105.296684,8884300
2017-01-04,106.639999,107.5,106.25,107.440002,106.646637,8322000
2017-01-05,107.169998,107.620003,106.790001,107.379997,106.587074,6303000
2017-01-06,108.019997,109.349998,107.75,108.980003,108.17527,9551300
2017-01-09,108.580002,108.830002,108.110001,108.360001,107.559845,6193400
2017-01-10,107.900002,108.82,107.349998,108.379997,107.579697,7901900
2017-01-11,108.540001,109.489998,108.379997,109.440002,108.631874,7616800
2017-01-12,108.120003,109.0,107.43,107.529999,106.73597,8218900
2017-01-13,107.160004,108.349998,106.900002,108.059998,107.262054,6489000
2017-01-17,107.910004,108.93,107.650002,107.970001,107.172722,7583100
2017-01-18,106.93,108.400002,106.809998,108.160004,107.36132,7162900
2017-01-19,107.919998,108.010002,107.080002,107.279999,106.487816,5350200
2017-01-20,107.349998,107.82,107.18,107.660004,106.865013,5649000
2017-01-23,107.339996,107.68,106.57,107.120003,106.329002,5716600
2017-01-24,107.199997,108.059998,107.080002,107.900002,107.103241,5456100
2017-01-25,108.230003,108.419998,108.0,108.040001,107.24221,6180200
2017-01-26,108.209999,108.620003,107.980003,108.059998,107.262054,6088100
2017-01-27,108.489998,109.400002,108.150002,109.300003,108.492905,5578300
2017-01-30,109.860001,111.050003,108.959999,110.940002,110.120796,13793600
2017-01-31,110.589996,110.800003,109.980003,110.650002,109.832932,8485800
2017-02-01,110.709999,111.989998,110.68,111.300003,110.478134,10501300
2017-02-02,111.209999,111.540001,110.550003,110.610001,109.793228,6515900
2017-02-03,110.900002,111.150002,110.209999,110.300003,109.485519,7923400
2017-02-06,109.919998,110.150002,109.300003,109.57,108.76091,6896300
2017-02-07,109.650002,109.730003,108.769997,109.0,108.195114,10184800
2017-02-08,109.559998,111.419998,108.980003,109.0,108.195114,13615500
2017-02-09,109.0,109.849998,109.0,109.489998,108.681496,6369700
2017-02-10,109.349998,109.800003,108.580002,109.260002,108.453201,7671800
2017-02-13,108.949997,109.900002,108.900002,109.650002,108.840317,5653200
2017-02-14,109.800003,110.330002,109.529999,110.330002,109.515297,4764100
2017-02-15,109.910004,110.68,109.800003,110.18,109.366402,7087100
2017-02-16,110.339996,110.870003,110.089996,110.709999,109.892487,7179600
2017-02-17,110.239998,110.5,109.519997,110.059998,109.247292,6349200
2017-02-21,109.940002,110.209999,109.800003,110.010002,109.197662,5432700
2017-02-22,109.690002,110.279999,109.529999,110.120003,109.306847,5478400
2017-02-23,110.300003,110.489998,109.589996,109.730003,108.919731,5470400
2017-02-24,109.620003,110.32,109.099998,110.32,109.505371,4786800
2017-02-27,109.93,110.470001,109.830002,110.230003,109.416039,3547700
2017-02-28,110.0,110.400002,109.830002,110.089996,109.277069,4766000
2017-03-01,110.660004,111.800003,110.660004,111.040001,110.220055,7418100
2017-03-02,111.0,111.209999,110.449997,110.589996,109.773376,4715600
2017-03-03,110.589996,111.5,110.040001,111.239998,110.418571,5837900
2017-03-06,110.769997,110.980003,110.089996,110.669998,109.852783,4983200
2017-03-07,110.699997,110.93,110.160004,110.860001,110.041382,5114400
2017-03-08,110.870003,111.32,110.660004,110.839996,110.02153,4929900
2017-03-09,110.900002,111.32,110.690002,111.029999,110.210129,4005700
2017-03-10,111.400002,111.5,110.690002,110.919998,110.100937,4027400
2017-03-13,110.919998,111.68,110.82,111.519997,110.696503,5213600
2017-03-14,111.730003,112.889999,111.720001,112.309998,111.480675,7273500
2017-03-15,112.43,112.449997,111.150002,111.870003,111.04393,5319500
2017-03-16,112.18,112.32,111.400002,111.709999,110.885109,4409400
2017-03-17,111.870003,112.089996,111.18,111.760002,110.934738,9061200
2017-03-20,112.07,113.160004,112.050003,112.709999,111.877724,8156300
2017-03-21,112.970001,113.099998,111.540001,111.75,110.924812,7109800
2017-03-22,111.849998,112.18,111.349998,112.080002,111.252373,5044700
2017-03-23,111.709999,112.980003,111.660004,112.239998,111.411194,8307900
2017-03-24,112.400002,112.580002,111.68,112.139999,111.311928,4707300
2017-03-27,111.809998,112.550003,111.449997,112.379997,111.550156,4469800
2017-03-28,112.599998,113.239998,112.019997,113.050003,112.215218,6280900
2017-03-29,112.660004,112.940002,112.309998,112.529999,111.699051,3781200
2017-03-30,112.529999,113.300003,112.279999,113.18,112.344254,4192800
2017-03-31,113.0,113.709999,112.949997,113.389999,112.552704,4617400
2017-04-03,113.18,113.650002,112.43,113.199997,112.364098,4643300
2017-04-04,113.150002,113.550003,112.830002,113.040001,112.205284,3386100
2017-04-05,113.580002,113.839996,112.790001,113.0,112.165581,4795100
2017-04-06,112.849998,113.419998,112.389999,113.050003,112.215218,4744000
2017-04-07,112.82,113.279999,112.529999,112.580002,111.748688,4300700
2017-04-10,112.800003,112.889999,112.040001,112.43,111.599792,4053600
2017-04-11,113.68,113.830002,112.589996,113.07,112.235062,5230800
2017-04-12,113.029999,113.279999,112.760002,113.040001,112.205284,4086300
2017-04-13,113.040001,114.25,112.989998,113.199997,112.364098,6530800
2017-04-17,113.330002,113.940002,113.220001,113.779999,112.939819,5120200
2017-04-18,113.480003,114.75,113.0,114.190002,113.346794,6191100
2017-04-19,114.559998,115.0,113.540001,113.730003,112.89019,5303400
2017-04-20,114.169998,115.050003,113.870003,114.790001,113.942368,5279300
2017-04-21,114.379997,115.120003,114.269997,114.440002,113.594948,6654500
2017-04-24,115.260002,115.379997,113.660004,113.699997,112.860413,7294600
2017-04-25,113.730003,115.519997,113.68,115.18,114.329483,6918300
2017-04-26,115.400002,115.959999,114.860001,115.580002,114.726532,4809800
2017-04-27,115.800003,116.099998,115.389999,115.839996,114.984604,3910800
2017-04-28,115.870003,115.900002,115.239998,115.599998,114.746384,3947400
2017-05-01,115.589996,115.610001,114.720001,114.730003,113.882813,4963300
2017-05-02,114.870003,114.989998,113.68,114.370003,113.525467,6604600
2017-05-03,114.029999,114.089996,111.18,111.620003,110.795776,11521200
2017-05-04,110.580002,111.300003,109.059998,111.169998,110.349091,10691200
2017-05-05,111.489998,112.150002,110.919998,111.989998,111.16304,5871400
2017-05-08,112.389999,112.389999,111.0,111.419998,110.597244,5980100
2017-05-09,111.550003,112.150002,110.349998,112.07,111.242447,9337400
2017-05-10,109.0,109.660004,108.129997,109.660004,108.85025,17061100
2017-05-11,109.739998,110.010002,108.5,109.580002,108.770836,8021300
2017-05-12,109.800003,109.889999,109.269997,109.690002,108.880028,5067700
2017-05-15,109.730003,110.080002,109.120003,109.129997,108.324158,6241300
2017-05-16,109.129997,109.230003,107.82,107.980003,107.182655,10047100
2017-05-17,107.980003,107.980003,105.230003,106.309998,105.524979,12763200
2017-05-18,105.980003,107.309998,105.980003,106.68,105.89225,6532200
2017-05-19,106.760002,107.860001,106.699997,107.519997,106.726044,6336700
2017-05-22,107.650002,108.199997,107.410004,107.629997,106.835228,5487200
2017-05-23,107.68,107.800003,106.910004,107.019997,106.229736,7542600
2017-05-24,107.150002,107.830002,106.93,107.709999,106.914642,4366700
2017-05-25,108.129997,108.129997,106.779999,107.269997,106.47789,8030400
2017-05-26,107.709999,108.489998,107.480003,108.410004,107.609482,6236800
2017-05-30,108.489998,108.599998,107.949997,108.339996,107.539986,4813400
2017-05-31,108.400002,108.650002,107.639999,107.940002,107.142944,9963600
2017-06-01,107.730003,108.209999,107.169998,108.209999,107.41095,5907400
2017-06-02,108.459999,108.639999,106.949997,107.18,106.388557,10876900
2017-06-05,107.040001,107.220001,106.110001,106.519997,105.733429,6372800
2017-06-06,106.169998,106.190002,104.610001,105.5,104.720963,9589500
2017-06-07,105.790001,106.25,105.540001,105.919998,105.137863,5777700
2017-06-08,105.919998,105.919998,104.160004,104.32,103.549675,10953000
2017-06-09,104.279999,105.919998,104.080002,105.620003,104.84008,9392500
2017-06-12,105.620003,107.199997,105.620003,107.040001,106.249588,8049500
2017-06-13,107.139999,107.260002,106.160004,106.559998,105.773132,4918900
2017-06-14,106.949997,107.010002,105.760002,106.139999,105.356239,4781100
2017-06-15,105.940002,106.160004,105.230003,105.980003,105.197418,5309900
2017-06-16,106.279999,106.349998,104.769997,105.510002,104.730888,8683400
2017-06-19,105.599998,106.0,105.190002,105.370003,104.591927,5956200
2017-06-20,105.07,105.300003,103.809998,103.940002,103.172485,7895700
2017-06-21,104.389999,105.080002,103.540001,104.800003,104.026138,7765700
2017-06-22,104.709999,104.769997,104.089996,104.220001,103.450417,6156000
2017-06-23,103.830002,104.580002,103.169998,104.360001,103.589378,18147900
2017-06-26,104.599998,105.849998,104.559998,105.57,104.790443,5867000
2017-06-27,105.330002,106.150002,105.139999,105.410004,104.63163,5694500
2017-06-28,106.019997,107.540001,104.519997,106.860001,106.070923,7874400
2017-06-29,106.800003,107.410004,105.330002,105.709999,104.929413,7268700
2017-06-30,106.25,106.559998,105.5,106.25,105.465424,5113800
2017-07-03,106.760002,108.620003,106.760002,107.459999,106.666489,5399400
2017-07-05,107.830002,107.849998,105.290001,105.629997,104.849998,8049700
2017-07-06,104.610001,104.690002,102.940002,103.349998,103.349998,8690800
2017-07-07,103.510002,103.730003,102.720001,103.32,103.32,6030900
2017-07-10,103.300003,103.910004,102.870003,103.589996,103.589996,4421300
2017-07-11,103.599998,104.190002,103.190002,103.839996,103.839996,4557300
2017-07-12,104.339996,104.650002,103.650002,104.379997,104.379997,5203300
2017-07-13,104.449997,105.339996,104.040001,104.290001,104.290001,5339500
2017-07-14,104.43,105.25,104.410004,105.089996,105.089996,4370300
2017-07-17,105.169998,105.419998,104.709999,104.790001,104.790001,3973800
2017-07-18,104.599998,105.800003,104.309998,105.75,105.75,5740500
2017-07-19,106.129997,106.870003,106.050003,106.82,106.82,5789400
2017-07-20,106.989998,107.709999,106.75,107.360001,107.360001,6185500
2017-07-21,107.099998,107.330002,106.809998,107.089996,107.089996,4328500
2017-07-24,107.309998,107.540001,106.900002,107.0,107.0,4615500
2017-07-25,107.599998,107.739998,106.199997,106.419998,106.419998,5394700
2017-07-26,106.550003,107.029999,106.309998,106.940002,106.940002,4149000
2017-07-27,107.690002,110.0,107.440002,110.0,110.0,10468700
2017-07-28,109.980003,110.190002,109.669998,109.959999,109.959999,4864500
2017-07-31,110.019997,110.139999,109.339996,109.93,109.93,6815300
2017-08-01,109.980003,110.830002,109.949997,110.610001,110.610001,5987200
2017-08-02,109.879997,109.879997,107.519997,108.669998,108.669998,8812700
2017-08-03,108.519997,109.169998,108.050003,109.120003,109.120003,6895800
2017-08-04,108.230003,108.5,107.32,107.690002,107.690002,8503800
2017-08-07,107.589996,107.650002,106.110001,106.349998,106.349998,8093100
2017-08-08,106.550003,107.139999,106.18,106.980003,106.980003,9787100
2017-08-09,100.709999,103.0,100.5,102.830002,102.830002,27877600
2017-08-10,102.5,102.82,101.220001,101.349998,101.349998,12259900
2017-08-11,101.25,102.510002,101.029999,101.989998,101.989998,9410400
2017-08-14,102.800003,102.809998,101.260002,101.400002,101.400002,9584000
2017-08-15,101.629997,102.099998,101.360001,101.510002,101.510002,8868500
2017-08-16,101.839996,102.650002,101.720001,102.199997,102.199997,6698800
2017-08-17,102.239998,102.589996,101.339996,101.379997,101.379997,6612400
2017-08-18,101.32,101.739998,100.660004,100.699997,100.699997,6893900
2017-08-21,100.639999,101.419998,100.529999,101.169998,101.169998,6492700
2017-08-22,101.410004,102.910004,101.169998,102.769997,102.769997,6888700
2017-08-23,102.480003,102.980003,101.480003,101.5,101.5,5954400
2017-08-24,101.82,102.029999,101.43,101.519997,101.519997,6976600
2017-08-25,101.690002,102.690002,101.559998,102.410004,102.410004,6186900
2017-08-28,102.489998,102.849998,102.080002,102.559998,102.559998,5630400
2017-08-29,102.0,102.989998,101.82,102.57,102.57,6011700
2017-08-30,102.480003,103.449997,102.480003,102.870003,102.870003,6573200
2017-08-31,103.0,103.190002,101.0,101.199997,101.199997,9823800
2017-09-01,101.650002,101.919998,101.360001,101.5,101.5,7827400
2017-09-05,102.0,102.550003,100.900002,101.599998,101.599998,9346100
2017-09-06,101.760002,102.040001,100.889999,101.5,101.5,7531000
2017-09-07,101.550003,101.860001,96.199997,97.059998,97.059998,26419400
2017-09-08,96.489998,97.489998,96.260002,97.07,97.07,13147700
2017-09-11,97.900002,98.019997,96.959999,97.089996,97.089996,9610300
2017-09-12,97.589996,98.360001,97.129997,97.889999,97.889999,9151700
2017-09-13,98.239998,98.949997,98.019997,98.82,98.82,7615300
2017-09-14,98.790001,98.839996,97.540001,97.900002,97.900002,9710000
2017-09-15,98.050003,98.93,98.0,98.519997,98.519997,23870300
2017-09-18,98.389999,98.720001,97.720001,98.099998,98.099998,7013600
2017-09-19,98.230003,98.669998,98.080002,98.43,98.43,6970300
2017-09-20,98.760002,99.279999,98.620003,99.209999,99.209999,6459100
2017-09-21,99.190002,99.389999,98.75,98.889999,98.889999,4958000
2017-09-22,98.550003,98.989998,98.529999,98.599998,98.599998,6359100
2017-09-25,98.599998,99.650002,98.419998,99.57,99.57,7492500
2017-09-26,99.639999,99.739998,98.610001,98.629997,98.629997,6220500
2017-09-27,98.970001,99.529999,98.019997,99.239998,99.239998,7596600
2017-09-28,98.769997,99.050003,98.0,98.050003,98.050003,7149600
2017-09-29,97.889999,98.589996,97.660004,98.57,98.57,8185900
2017-10-02,99.309998,100.440002,99.110001,99.860001,99.860001,6923300
2017-10-03,100.050003,100.849998,99.910004,100.790001,100.790001,5447700
2017-10-04,100.739998,100.93,100.199997,100.550003,100.550003,5126100
2017-10-05,100.639999,100.870003,100.019997,100.110001,100.110001,4736700
2017-10-06,99.949997,100.269997,99.339996,100.07,100.07,4360200
2017-10-09,100.809998,100.980003,99.449997,99.57,99.57,5429600
2017-10-10,99.989998,100.07,98.660004,99.580002,99.580002,7704400
2017-10-11,99.580002,99.580002,98.050003,98.550003,98.550003,7984000
2017-10-12,97.559998,97.82,96.809998,96.93,96.93,11018200
2017-10-13,96.800003,97.68,96.800003,97.379997,97.379997,6858000
2017-10-16,97.639999,98.269997,97.540001,98.129997,98.129997,4911600
2017-10-17,98.400002,98.470001,97.860001,98.360001,98.360001,5942500
2017-10-18,98.360001,98.489998,97.550003,98.25,98.25,5404300
2017-10-19,98.190002,99.300003,98.110001,99.010002,99.010002,5634300
2017-10-20,99.449997,99.660004,98.940002,99.400002,99.400002,5938700
